CUST_CODE,SHOP_MONTH,C_YEAR,C_MONTH,PREVIOUS_MONTH,NEXT_MONTH,P_YEAR,P_MONTH
CUST0000202792,200804,2008,4,200803,200806,2008,3
CUST0000281469,200804,2008,4,200803,200805,2008,3
CUST0000556080,200806,2008,6,200803,,2008,3
CUST0000614496,200805,2008,5,200803,,2008,3
CUST0000652732,200804,2008,4,200803,200805,2008,3
CUST0000756447,200804,2008,4,200803,200806,2008,3
CUST0000073165,200804,2008,4,200803,200805,2008,3
CUST0000117023,200804,2008,4,200803,,2008,3
CUST0000125708,200804,2008,4,200803,200805,2008,3
CUST0000138092,200804,2008,4,200803,200805,2008,3
CUST0000170861,200804,2008,4,200803,,2008,3
CUST0000307323,200805,2008,5,200803,200806,2008,3
CUST0000454142,200804,2008,4,200803,200805,2008,3
CUST0000546517,200804,2008,4,200803,,2008,3
CUST0000622502,200804,2008,4,200803,200806,2008,3
CUST0000629674,200806,2008,6,200803,,2008,3
CUST0000702038,200804,2008,4,200803,,2008,3
CUST0000785895,200804,2008,4,200803,200805,2008,3
CUST0000791897,200805,2008,5,200803,,2008,3
CUST0000903846,200806,2008,6,200803,,2008,3
CUST0000356221,200804,2008,4,200803,200805,2008,3
CUST0000411935,200804,2008,4,200803,,2008,3
CUST0000493525,200804,2008,4,200803,200805,2008,3
CUST0000552533,200806,2008,6,200803,,2008,3
CUST0000657746,200804,2008,4,200803,200805,2008,3
CUST0000954987,200805,2008,5,200803,200806,2008,3
CUST0000971613,200805,2008,5,200803,,2008,3
CUST0000978419,200805,2008,5,200803,200806,2008,3
CUST0000065935,200804,2008,4,200803,200805,2008,3
CUST0000144308,200804,2008,4,200803,200805,2008,3
CUST0000149880,200804,2008,4,200803,200805,2008,3
CUST0000274437,200804,2008,4,200803,200805,2008,3
CUST0000566190,200804,2008,4,200803,200805,2008,3
CUST0000658030,200805,2008,5,200803,200806,2008,3
CUST0000758622,200804,2008,4,200803,200805,2008,3
CUST0000952666,200804,2008,4,200803,200805,2008,3
CUST0000317437,200805,2008,5,200803,,2008,3
CUST0000528973,200804,2008,4,200803,200805,2008,3
CUST0000612474,200806,2008,6,200803,,2008,3
CUST0000627420,200804,2008,4,200803,,2008,3
CUST0000771481,200804,2008,4,200803,200805,2008,3
CUST0000822054,200804,2008,4,200803,200805,2008,3
CUST0000836989,200804,2008,4,200803,,2008,3
CUST0000885891,200804,2008,4,200803,200805,2008,3
CUST0000894750,200804,2008,4,200803,200805,2008,3
CUST0000037123,200804,2008,4,200803,200805,2008,3
CUST0000318273,200804,2008,4,200803,200805,2008,3
CUST0000361812,200804,2008,4,200803,200805,2008,3
CUST0000850885,200804,2008,4,200803,200805,2008,3
CUST0000872455,200804,2008,4,200803,200805,2008,3
CUST0000002637,200804,2008,4,200803,200805,2008,3
CUST0000058881,200804,2008,4,200803,200805,2008,3
CUST0000094339,200804,2008,4,200803,200805,2008,3
CUST0000172891,200804,2008,4,200803,200806,2008,3
CUST0000174561,200804,2008,4,200803,200805,2008,3
CUST0000233275,200804,2008,4,200803,,2008,3
CUST0000275967,200804,2008,4,200803,200805,2008,3
CUST0000333347,200804,2008,4,200803,200805,2008,3
CUST0000401800,200805,2008,5,200803,,2008,3
CUST0000487312,200805,2008,5,200803,,2008,3
CUST0000587700,200804,2008,4,200803,200805,2008,3
CUST0000836364,200804,2008,4,200803,200805,2008,3
CUST0000884926,200804,2008,4,200803,200805,2008,3
CUST0000115925,200804,2008,4,200803,200805,2008,3
CUST0000176653,200804,2008,4,200803,200805,2008,3
CUST0000359463,200804,2008,4,200803,200805,2008,3
CUST0000404935,200804,2008,4,200803,200805,2008,3
CUST0000408886,200806,2008,6,200803,,2008,3
CUST0000415594,200804,2008,4,200803,200805,2008,3
CUST0000550319,200804,2008,4,200803,200805,2008,3
CUST0000635457,200804,2008,4,200803,200806,2008,3
CUST0000638798,200804,2008,4,200803,200805,2008,3
CUST0000673753,200805,2008,5,200803,200807,2008,3
CUST0000848634,200804,2008,4,200803,200805,2008,3
CUST0000923296,200804,2008,4,200803,200805,2008,3
CUST0000012784,200804,2008,4,200803,200805,2008,3
CUST0000233571,200804,2008,4,200803,,2008,3
CUST0000475740,200804,2008,4,200803,200805,2008,3
CUST0000575612,200804,2008,4,200803,200805,2008,3
CUST0000602288,200804,2008,4,200803,200806,2008,3
CUST0000604095,200804,2008,4,200803,200805,2008,3
CUST0000141388,200804,2008,4,200803,200805,2008,3
CUST0000420119,200804,2008,4,200803,200805,2008,3
CUST0000454816,200804,2008,4,200803,200806,2008,3
CUST0000502649,200804,2008,4,200803,200805,2008,3
CUST0000659998,200804,2008,4,200803,200805,2008,3
CUST0000086836,200804,2008,4,200803,200805,2008,3
CUST0000186454,200806,2008,6,200803,,2008,3
CUST0000202925,200804,2008,4,200803,200805,2008,3
CUST0000246581,200804,2008,4,200803,200805,2008,3
CUST0000459910,200804,2008,4,200803,200805,2008,3
CUST0000770451,200805,2008,5,200803,200806,2008,3
CUST0000888591,200804,2008,4,200803,200805,2008,3
CUST0000890061,200804,2008,4,200803,200805,2008,3
CUST0000957189,200804,2008,4,200803,200805,2008,3
CUST0000048521,200804,2008,4,200803,200805,2008,3
CUST0000099658,200804,2008,4,200803,200805,2008,3
CUST0000099665,200804,2008,4,200803,200805,2008,3
CUST0000116224,200804,2008,4,200803,,2008,3
CUST0000135397,200804,2008,4,200803,200805,2008,3
CUST0000279355,200804,2008,4,200803,200805,2008,3
CUST0000286210,200806,2008,6,200803,,2008,3
CUST0000310991,200805,2008,5,200803,,2008,3
CUST0000345386,200804,2008,4,200803,200805,2008,3
CUST0000446505,200804,2008,4,200803,200805,2008,3
CUST0000540040,200804,2008,4,200803,200805,2008,3
CUST0000562261,200804,2008,4,200803,200805,2008,3
CUST0000575056,200804,2008,4,200803,200805,2008,3
CUST0000723680,200804,2008,4,200803,200805,2008,3
CUST0000970554,200804,2008,4,200803,200805,2008,3
CUST0000036136,200804,2008,4,200803,200805,2008,3
CUST0000040677,200804,2008,4,200803,200805,2008,3
CUST0000158306,200804,2008,4,200803,200805,2008,3
CUST0000161411,200804,2008,4,200803,200805,2008,3
CUST0000420601,200804,2008,4,200803,200805,2008,3
CUST0000695999,200804,2008,4,200803,200805,2008,3
CUST0000758706,200804,2008,4,200803,200806,2008,3
CUST0000809233,200804,2008,4,200803,200805,2008,3
CUST0000930673,200804,2008,4,200803,200805,2008,3
CUST0000141780,200805,2008,5,200803,200806,2008,3
CUST0000242370,200804,2008,4,200803,200805,2008,3
CUST0000276637,200804,2008,4,200803,200805,2008,3
CUST0000313453,200804,2008,4,200803,200805,2008,3
CUST0000415481,200804,2008,4,200803,200805,2008,3
CUST0000467543,200804,2008,4,200803,200805,2008,3
CUST0000482464,200807,2008,7,200803,,2008,3
CUST0000503093,200804,2008,4,200803,200805,2008,3
CUST0000578684,200805,2008,5,200803,200806,2008,3
CUST0000590099,200804,2008,4,200803,,2008,3
CUST0000604697,200804,2008,4,200803,200805,2008,3
CUST0000647012,200804,2008,4,200803,200806,2008,3
CUST0000666899,200804,2008,4,200803,200805,2008,3
CUST0000709464,200805,2008,5,200803,,2008,3
CUST0000755461,200804,2008,4,200803,200805,2008,3
CUST0000372113,200805,2008,5,200803,,2008,3
CUST0000455145,200804,2008,4,200803,200805,2008,3
CUST0000590105,200804,2008,4,200803,200805,2008,3
CUST0000735727,200804,2008,4,200803,200805,2008,3
CUST0000760807,200805,2008,5,200803,,2008,3
CUST0000847306,200806,2008,6,200803,,2008,3
CUST0000943845,200804,2008,4,200803,200805,2008,3
CUST0000123053,200804,2008,4,200803,200805,2008,3
CUST0000137260,200804,2008,4,200803,200805,2008,3
CUST0000235674,200804,2008,4,200803,200805,2008,3
CUST0000294014,200804,2008,4,200803,200805,2008,3
CUST0000424316,200805,2008,5,200803,200806,2008,3
CUST0000443923,200804,2008,4,200803,200806,2008,3
CUST0000446902,200804,2008,4,200803,200805,2008,3
CUST0000451897,200806,2008,6,200803,,2008,3
CUST0000466448,200804,2008,4,200803,200805,2008,3
CUST0000485902,200804,2008,4,200803,200805,2008,3
CUST0000490365,200804,2008,4,200803,200805,2008,3
CUST0000610122,200804,2008,4,200803,200805,2008,3
CUST0000792431,200804,2008,4,200803,200805,2008,3
CUST0000888539,200804,2008,4,200803,,2008,3
CUST0000896306,200804,2008,4,200803,200805,2008,3
CUST0000940241,200804,2008,4,200803,200805,2008,3
CUST0000328079,200805,2008,5,200803,200806,2008,3
CUST0000519446,200805,2008,5,200803,,2008,3
CUST0000619131,200804,2008,4,200803,200805,2008,3
CUST0000661427,200804,2008,4,200803,200805,2008,3
CUST0000795305,200806,2008,6,200803,,2008,3
CUST0000813838,200804,2008,4,200803,,2008,3
CUST0000939563,200805,2008,5,200803,200807,2008,3
CUST0000063931,200804,2008,4,200803,200805,2008,3
CUST0000256745,200805,2008,5,200803,200807,2008,3
CUST0000404658,200804,2008,4,200803,200805,2008,3
CUST0000426701,200804,2008,4,200803,200805,2008,3
CUST0000515665,200806,2008,6,200803,,2008,3
CUST0000540426,200804,2008,4,200803,200805,2008,3
CUST0000745448,200804,2008,4,200803,200805,2008,3
CUST0000765119,200805,2008,5,200803,200806,2008,3
CUST0000917992,200804,2008,4,200803,200805,2008,3
CUST0000102227,200806,2008,6,200803,,2008,3
CUST0000142044,200804,2008,4,200803,200805,2008,3
CUST0000416013,200804,2008,4,200803,,2008,3
CUST0000428504,200804,2008,4,200803,200805,2008,3
CUST0000437165,200804,2008,4,200803,,2008,3
CUST0000486391,200804,2008,4,200803,200805,2008,3
CUST0000501352,200804,2008,4,200803,200805,2008,3
CUST0000502587,200806,2008,6,200803,,2008,3
CUST0000554024,200804,2008,4,200803,200805,2008,3
CUST0000578990,200804,2008,4,200803,200805,2008,3
CUST0000927807,200806,2008,6,200803,,2008,3
CUST0000125353,200804,2008,4,200803,200805,2008,3
CUST0000147574,200804,2008,4,200803,200805,2008,3
CUST0000306717,200804,2008,4,200803,,2008,3
CUST0000352239,200804,2008,4,200803,200805,2008,3
CUST0000352929,200804,2008,4,200803,200805,2008,3
CUST0000402818,200805,2008,5,200803,,2008,3
CUST0000505771,200804,2008,4,200803,,2008,3
CUST0000524728,200804,2008,4,200803,200805,2008,3
CUST0000563125,200804,2008,4,200803,200805,2008,3
CUST0000574581,200804,2008,4,200803,200805,2008,3
CUST0000662600,200804,2008,4,200803,,2008,3
CUST0000700644,200804,2008,4,200803,200805,2008,3
CUST0000710138,200804,2008,4,200803,200805,2008,3
CUST0000765440,200806,2008,6,200803,,2008,3
CUST0000954823,200804,2008,4,200803,200805,2008,3
CUST0000031233,200804,2008,4,200803,200807,2008,3
CUST0000038488,200805,2008,5,200803,,2008,3
CUST0000058515,200804,2008,4,200803,200806,2008,3
CUST0000076365,200806,2008,6,200803,,2008,3
CUST0000445148,200804,2008,4,200803,200805,2008,3
CUST0000544241,200804,2008,4,200803,200805,2008,3
CUST0000659683,200805,2008,5,200803,,2008,3
CUST0000694668,200804,2008,4,200803,200805,2008,3
CUST0000735655,200805,2008,5,200803,,2008,3
CUST0000833037,200804,2008,4,200803,200805,2008,3
CUST0000838387,200804,2008,4,200803,200805,2008,3
CUST0000009859,200804,2008,4,200803,200805,2008,3
CUST0000157296,200804,2008,4,200803,200805,2008,3
CUST0000159136,200804,2008,4,200803,200805,2008,3
CUST0000195321,200804,2008,4,200803,200805,2008,3
CUST0000299022,200804,2008,4,200803,200805,2008,3
CUST0000355900,200804,2008,4,200803,200805,2008,3
CUST0000402925,200804,2008,4,200803,200805,2008,3
CUST0000475538,200804,2008,4,200803,200806,2008,3
CUST0000541503,200804,2008,4,200803,200805,2008,3
CUST0000607180,200804,2008,4,200803,200805,2008,3
CUST0000653126,200804,2008,4,200803,200805,2008,3
CUST0000687519,200804,2008,4,200803,200805,2008,3
CUST0000747393,200804,2008,4,200803,200805,2008,3
CUST0000794855,200804,2008,4,200803,200806,2008,3
CUST0000875791,200805,2008,5,200803,,2008,3
CUST0000914076,200804,2008,4,200803,200806,2008,3
CUST0000924249,200804,2008,4,200803,,2008,3
CUST0000975870,200804,2008,4,200803,200805,2008,3
CUST0000049894,200804,2008,4,200803,,2008,3
CUST0000066180,200806,2008,6,200803,,2008,3
CUST0000068151,200804,2008,4,200803,,2008,3
CUST0000089691,200804,2008,4,200803,200805,2008,3
CUST0000167190,200804,2008,4,200803,200805,2008,3
CUST0000460525,200804,2008,4,200803,200805,2008,3
CUST0000563743,200805,2008,5,200803,,2008,3
CUST0000571040,200806,2008,6,200803,,2008,3
CUST0000654538,200804,2008,4,200803,200805,2008,3
CUST0000782803,200805,2008,5,200803,200806,2008,3
CUST0000074259,200804,2008,4,200803,200805,2008,3
CUST0000087682,200804,2008,4,200803,,2008,3
CUST0000265774,200804,2008,4,200803,200805,2008,3
CUST0000462164,200804,2008,4,200803,200805,2008,3
CUST0000484002,200804,2008,4,200803,200805,2008,3
CUST0000660120,200805,2008,5,200803,,2008,3
CUST0000812410,200804,2008,4,200803,200805,2008,3
CUST0000824480,200804,2008,4,200803,200805,2008,3
CUST0000962210,200806,2008,6,200803,,2008,3
CUST0000167331,200806,2008,6,200803,,2008,3
CUST0000236180,200804,2008,4,200803,200805,2008,3
CUST0000239714,200804,2008,4,200803,200805,2008,3
CUST0000326074,200804,2008,4,200803,200805,2008,3
CUST0000381019,200804,2008,4,200803,200805,2008,3
CUST0000451201,200804,2008,4,200803,200805,2008,3
CUST0000503266,200804,2008,4,200803,200805,2008,3
CUST0000515317,200806,2008,6,200803,,2008,3
CUST0000550825,200804,2008,4,200803,200805,2008,3
CUST0000703908,200804,2008,4,200803,200805,2008,3
CUST0000762781,200804,2008,4,200803,200806,2008,3
CUST0000767282,200806,2008,6,200803,,2008,3
CUST0000784030,200804,2008,4,200803,200806,2008,3
CUST0000907032,200804,2008,4,200803,200805,2008,3
CUST0000053927,200804,2008,4,200803,200806,2008,3
CUST0000174352,200806,2008,6,200803,,2008,3
CUST0000203439,200804,2008,4,200803,200805,2008,3
CUST0000344309,200805,2008,5,200803,,2008,3
CUST0000414514,200804,2008,4,200803,200805,2008,3
CUST0000474462,200804,2008,4,200803,200805,2008,3
CUST0000591629,200804,2008,4,200803,200805,2008,3
CUST0000603487,200806,2008,6,200803,,2008,3
CUST0000644893,200804,2008,4,200803,200805,2008,3
CUST0000696529,200805,2008,5,200803,,2008,3
CUST0000715467,200804,2008,4,200803,200805,2008,3
CUST0000800070,200804,2008,4,200803,200805,2008,3
CUST0000848249,200804,2008,4,200803,,2008,3
CUST0000873370,200806,2008,6,200803,,2008,3
CUST0000905563,200804,2008,4,200803,200805,2008,3
CUST0000906997,200805,2008,5,200803,,2008,3
CUST0000076018,200805,2008,5,200803,,2008,3
CUST0000115504,200804,2008,4,200803,200805,2008,3
CUST0000219525,200804,2008,4,200803,200806,2008,3
CUST0000248215,200804,2008,4,200803,200805,2008,3
CUST0000312411,200804,2008,4,200803,200805,2008,3
CUST0000553777,200804,2008,4,200803,200805,2008,3
CUST0000607596,200804,2008,4,200803,200805,2008,3
CUST0000704959,200805,2008,5,200803,200806,2008,3
CUST0000793174,200805,2008,5,200803,,2008,3
CUST0000945695,200804,2008,4,200803,200805,2008,3
CUST0000160842,200804,2008,4,200803,200805,2008,3
CUST0000167795,200805,2008,5,200803,,2008,3
CUST0000268143,200804,2008,4,200803,200805,2008,3
CUST0000445244,200804,2008,4,200803,200805,2008,3
CUST0000448168,200805,2008,5,200803,200806,2008,3
CUST0000627121,200804,2008,4,200803,200805,2008,3
CUST0000631412,200804,2008,4,200803,,2008,3
CUST0000634688,200804,2008,4,200803,200805,2008,3
CUST0000678022,200804,2008,4,200803,200805,2008,3
CUST0000757709,200804,2008,4,200803,200805,2008,3
CUST0000893117,200804,2008,4,200803,200806,2008,3
CUST0000904289,200804,2008,4,200803,200805,2008,3
CUST0000078146,200804,2008,4,200803,200805,2008,3
CUST0000085399,200804,2008,4,200803,200805,2008,3
CUST0000240289,200804,2008,4,200803,200805,2008,3
CUST0000285392,200805,2008,5,200803,,2008,3
CUST0000305139,200806,2008,6,200803,,2008,3
CUST0000315942,200804,2008,4,200803,200805,2008,3
CUST0000356357,200805,2008,5,200803,,2008,3
CUST0000418388,200804,2008,4,200803,200805,2008,3
CUST0000644153,200804,2008,4,200803,200805,2008,3
CUST0000659646,200804,2008,4,200803,,2008,3
CUST0000699151,200805,2008,5,200803,,2008,3
CUST0000745583,200804,2008,4,200803,,2008,3
CUST0000783947,200804,2008,4,200803,200805,2008,3
CUST0000917659,200804,2008,4,200803,200805,2008,3
CUST0000995115,200804,2008,4,200803,200805,2008,3
CUST0000997159,200805,2008,5,200803,,2008,3
CUST0000281501,200804,2008,4,200803,200805,2008,3
CUST0000322562,200804,2008,4,200803,200805,2008,3
CUST0000372188,200804,2008,4,200803,200805,2008,3
CUST0000469831,200804,2008,4,200803,200805,2008,3
CUST0000537317,200804,2008,4,200803,200805,2008,3
CUST0000915945,200804,2008,4,200803,200805,2008,3
CUST0000008415,200804,2008,4,200803,200805,2008,3
CUST0000101102,200804,2008,4,200803,200805,2008,3
CUST0000167624,200804,2008,4,200803,200805,2008,3
CUST0000281049,200804,2008,4,200803,200805,2008,3
CUST0000313862,200804,2008,4,200803,200805,2008,3
CUST0000334222,200804,2008,4,200803,200805,2008,3
CUST0000442754,200805,2008,5,200803,200806,2008,3
CUST0000539672,200804,2008,4,200803,200805,2008,3
CUST0000625677,200804,2008,4,200803,200805,2008,3
CUST0000633906,200804,2008,4,200803,200805,2008,3
CUST0000679573,200804,2008,4,200803,,2008,3
CUST0000904686,200805,2008,5,200803,,2008,3
CUST0000021218,200804,2008,4,200803,200805,2008,3
CUST0000041090,200805,2008,5,200803,200806,2008,3
CUST0000069522,200804,2008,4,200803,200806,2008,3
CUST0000242856,200804,2008,4,200803,200806,2008,3
CUST0000284118,200806,2008,6,200803,,2008,3
CUST0000322687,200804,2008,4,200803,200805,2008,3
CUST0000341004,200804,2008,4,200803,200805,2008,3
CUST0000406967,200804,2008,4,200803,,2008,3
CUST0000513227,200804,2008,4,200803,200805,2008,3
CUST0000567318,200804,2008,4,200803,200805,2008,3
CUST0000634652,200804,2008,4,200803,200805,2008,3
CUST0000653262,200804,2008,4,200803,200805,2008,3
CUST0000665314,200804,2008,4,200803,200805,2008,3
CUST0000792394,200804,2008,4,200803,200805,2008,3
CUST0000978405,200804,2008,4,200803,200805,2008,3
CUST0000117551,200804,2008,4,200803,,2008,3
CUST0000580909,200804,2008,4,200803,200805,2008,3
CUST0000603406,200805,2008,5,200803,200806,2008,3
CUST0000678601,200804,2008,4,200803,200805,2008,3
CUST0000729395,200804,2008,4,200803,200805,2008,3
CUST0000860993,200804,2008,4,200803,200806,2008,3
CUST0000881765,200804,2008,4,200803,200806,2008,3
CUST0000065412,200805,2008,5,200803,200807,2008,3
CUST0000129617,200804,2008,4,200803,200805,2008,3
CUST0000146080,200804,2008,4,200803,200805,2008,3
CUST0000172741,200804,2008,4,200803,200805,2008,3
CUST0000206355,200804,2008,4,200803,200805,2008,3
CUST0000238582,200804,2008,4,200803,,2008,3
CUST0000269829,200804,2008,4,200803,,2008,3
CUST0000294914,200804,2008,4,200803,200805,2008,3
CUST0000297210,200804,2008,4,200803,,2008,3
CUST0000350383,200804,2008,4,200803,,2008,3
CUST0000368360,200804,2008,4,200803,,2008,3
CUST0000395679,200804,2008,4,200803,200805,2008,3
CUST0000457813,200804,2008,4,200803,200805,2008,3
CUST0000472158,200804,2008,4,200803,200805,2008,3
CUST0000504972,200804,2008,4,200803,200805,2008,3
CUST0000629928,200804,2008,4,200803,200805,2008,3
CUST0000754405,200804,2008,4,200803,200805,2008,3
CUST0000900313,200804,2008,4,200803,200805,2008,3
CUST0000947916,200804,2008,4,200803,200805,2008,3
CUST0000953014,200804,2008,4,200803,200805,2008,3
CUST0000263501,200804,2008,4,200803,200805,2008,3
CUST0000329537,200804,2008,4,200803,200805,2008,3
CUST0000356281,200804,2008,4,200803,200805,2008,3
CUST0000506256,200804,2008,4,200803,200805,2008,3
CUST0000585481,200804,2008,4,200803,200805,2008,3
CUST0000723237,200804,2008,4,200803,200805,2008,3
CUST0000865151,200806,2008,6,200803,,2008,3
CUST0000923669,200804,2008,4,200803,200805,2008,3
